bb,iaca.hsw,llvm-mca.13-r+a.hsw,llvm-mca.9-r+a.hsw,llvm-mca.8-r+a.hsw,uica.hsw,osaca.0.4.6.hsw,ithemal.bhive.hsw,difftune.artifact.hsw
66450f51fdf7d166440f628e80000000664183c80066f30fbcd3,13.72,14.05,14.05,14.05,8.0,14.0,11.6021411133,3.05
66410fbae32a410fc2f62ac4417c5bdcc4c2d947f9c1674000,2.79,3.03,7.04,3.03,6.0,6.0,7.20383483887,6.06
48c17f402ac4430d02d02ac441045eda49c1e500f3480f2cc7,14.0,14.12,14.12,14.12,14.0,14.0,9.07817504883,4.05
6a2ac46259b8db838d800000002ac5b9d2bd800000004183e22a,5.0,5.03,9.05,5.03,6.0,5.0,6.303616943360001,6.12
f34c0fbc9780000000c5dd687540c5cd61ae80000000c4417c51ffc443590dcd2a,13.97,21.05,21.05,21.05,18.0,21.0,2.6541824340800004,5.06
66450f3a63d12ac4e3fd00ae800000002aa800c57d29b5800000000f984640,2.96,4.1,4.13,4.13,4.0,3.0,3.25719848633,7.04
4d0fc1d3f75540c5385c8d80000000c462e9f7d8c5e55e7e40,28.0,28.2,28.2,28.2,16.0,28.0,7.90932250977,5.05
660f289d80000000c5e564ae8000000044316d40c5785a95800000004c21e8,2.0,3.08,7.11,3.08,6.0,6.0,5.76041748047,5.04
c4e27d9c978000000066410fe6dcc519ef7e40c4e201ba8780000000c4410565e4,5.0,7.09,7.09,7.09,5.43,5.0,6.31180175781,6.06
c4c16454dff2440f5e57404c035f406644134540f2410f12f2,14.0,20.09,20.09,20.09,8.0,14.0,10.045090332,5.06
c524594e40660f3a41a6800000002ac51c5ea58000000066410fe6f9c4e2b1988580000000,14.0,21.12,21.12,21.12,18.0,21.0,9.89419555664,6.07
0fbab7800000002ac575648f80000000f2410fc2cd2a66410f73f92a66440f178680000000,3.21,3.1,8.05,3.11,6.0,2.0,6.1368560791,6.06
66440fbc9680000000c4e2792076404883ad800000002ac4c27946f0c1a6800000002a,2.48,4.09,14.11,4.09,6.0,6.0,9.48175537109,7.09
